,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,6,11,7,6,6,12,13,9,5,7,10,9,9,10,12,9,8,8,8,12,8,9,14,11,12,10,7,13,8,15,6,11,14,18,12,4,5,10,8,11,4,9,10,12,8,13,14,9,13,3,6,4,10,7,14,12,8,8,9,16,6,11,8,12,9,9,12,4,6,10,12,7,12,10,9,6,12,11,15,3,12,10,13,8,9,5,10,9,10,13,12,14,10,10,13,11,10,7,10,2,9.54
3.2,5,12,10,6,6,10,12,11,8,9,5,9,9,14,10,9,12,5,7,9,8,11,11,14,7,9,6,10,5,14,7,15,9,19,17,4,2,11,10,14,4,9,13,14,9,17,11,8,12,6,9,6,9,4,13,12,9,7,6,17,8,11,8,11,7,11,12,4,5,7,10,7,9,11,10,6,13,7,16,7,9,13,17,7,13,7,8,11,9,11,9,13,10,10,11,9,13,4,11,2,9.53
3.25,10,12,12,7,4,6,9,13,7,10,8,8,10,14,7,12,9,8,11,9,9,12,12,13,9,12,6,11,8,12,7,14,10,19,17,7,1,11,11,10,7,13,14,11,9,14,15,5,8,11,12,9,8,3,8,11,6,8,6,14,9,6,10,14,9,8,9,4,6,11,7,6,11,10,11,7,12,7,16,10,10,12,15,7,13,8,8,9,6,9,9,13,9,9,9,10,16,6,11,4,9.65
3.3,8,14,12,8,3,7,12,9,9,9,10,7,9,12,5,6,6,9,10,8,13,14,11,12,13,11,4,12,7,10,4,12,13,15,14,4,4,11,10,8,6,13,16,10,10,17,14,9,12,13,9,11,9,4,7,14,8,11,4,15,6,8,11,16,8,7,11,11,9,8,5,8,9,11,9,7,9,6,15,10,8,11,14,8,10,11,9,9,4,8,9,14,9,8,12,11,9,7,10,6,9.58
3.35,8,13,9,5,3,7,12,8,10,10,5,6,6,10,7,10,7,11,10,10,11,11,8,9,12,11,7,13,7,10,2,12,12,13,10,3,9,14,7,7,9,11,15,8,10,12,12,6,12,11,7,11,12,4,7,12,6,12,11,14,7,5,13,17,10,5,17,12,14,9,7,11,9,15,5,11,9,8,15,9,9,8,11,10,10,11,14,12,8,9,7,16,13,6,12,8,9,10,10,6,9.64
3.4,4,13,6,8,3,8,15,7,8,7,4,10,6,10,6,10,6,9,6,16,8,13,7,12,13,9,12,12,6,14,2,8,11,13,10,2,11,14,7,7,9,13,16,8,8,13,13,5,12,12,7,12,13,6,8,10,9,14,15,11,9,4,15,15,10,7,16,11,13,9,10,13,11,15,5,11,7,7,15,6,8,5,13,8,12,11,13,17,10,9,5,11,12,6,8,9,5,11,8,7,9.64
3.45,6,11,5,8,2,5,15,6,7,3,5,11,8,10,5,8,7,9,6,12,5,10,10,10,9,5,18,11,4,14,4,8,11,12,10,4,10,14,8,8,8,10,14,6,9,15,12,7,11,10,9,12,11,6,8,14,7,9,13,10,7,5,10,13,8,6,16,9,10,10,9,13,12,15,4,10,6,9,15,5,9,5,12,9,13,9,12,15,8,11,7,13,11,10,6,7,9,10,6,6,9.15
3.5,7,6,7,10,1,4,10,7,6,4,3,9,8,11,4,6,11,7,8,10,5,11,11,9,10,5,12,10,5,12,6,9,11,10,7,8,8,16,7,9,8,13,14,7,8,11,12,6,11,10,14,11,11,8,11,14,6,10,9,7,7,4,11,14,8,5,13,11,10,11,8,15,9,12,5,10,6,7,16,7,10,8,12,8,14,7,10,16,7,9,9,9,11,11,8,7,12,7,5,9,8.99
3.55,9,7,9,6,3,2,11,4,5,5,1,7,11,9,5,4,12,9,7,6,7,8,8,4,11,5,11,14,5,12,4,9,12,12,9,7,8,17,5,10,10,13,12,11,7,8,11,7,10,9,14,14,8,9,10,10,5,12,12,11,9,4,13,7,10,8,12,9,10,10,7,12,9,7,6,9,7,7,17,9,7,10,12,7,9,7,10,9,5,10,8,9,10,10,9,8,8,7,5,8,8.63
3.6,9,7,6,3,5,4,7,6,6,9,2,11,11,7,6,5,12,8,7,5,5,13,9,5,14,7,11,14,7,9,8,11,12,13,10,10,5,17,8,11,10,15,12,9,7,10,12,6,9,5,13,13,9,8,7,10,7,15,13,10,11,6,12,9,13,7,9,7,8,8,4,11,9,8,7,11,8,8,20,9,5,10,12,7,9,8,12,9,2,7,10,8,8,8,9,8,7,7,8,11,8.85
3.65,8,7,7,4,9,6,8,4,4,11,4,12,8,4,5,10,12,12,5,5,4,13,8,6,19,8,12,13,10,9,10,10,9,13,8,5,6,15,4,8,8,11,14,9,10,12,13,9,5,3,10,10,9,7,8,8,8,18,14,10,12,7,10,5,14,6,6,10,8,7,6,11,6,11,5,11,9,11,19,5,5,9,13,6,7,6,14,15,2,8,8,10,9,9,9,9,5,8,9,12,8.83
3.7,6,6,4,5,5,11,9,4,4,11,6,8,3,5,4,9,15,14,6,5,3,14,7,9,18,7,13,13,11,13,10,13,10,16,9,4,9,10,2,9,10,14,13,6,11,16,13,5,6,1,9,6,10,7,7,9,7,12,15,7,13,9,10,2,20,4,6,12,9,8,5,8,6,11,4,10,10,12,19,3,7,8,14,10,6,9,12,16,2,6,6,9,8,12,8,15,5,9,9,13,8.89
3.75,5,4,4,5,3,8,5,6,7,8,9,10,4,4,6,6,15,14,8,4,4,13,10,10,16,8,13,9,9,14,9,15,10,11,7,5,9,9,1,8,12,15,12,6,8,11,10,5,4,2,12,6,8,2,10,9,8,10,10,10,11,8,8,4,18,4,8,7,10,9,8,8,5,12,5,10,8,9,19,5,5,7,11,9,6,7,8,17,3,8,10,9,12,13,8,11,4,10,12,9,8.5
3.8,10,4,7,8,3,5,1,10,9,8,4,10,7,4,6,9,14,12,7,6,3,9,9,11,17,9,7,8,6,14,8,12,8,7,10,7,6,9,3,8,9,16,14,7,6,11,8,5,5,4,14,8,7,4,8,9,12,7,12,7,12,10,10,4,12,5,9,7,11,7,7,10,5,10,5,6,9,8,18,9,6,9,8,8,6,6,8,15,7,8,9,10,10,15,9,11,8,7,12,7,8.41
3.85,13,4,8,6,3,7,2,8,7,5,2,10,8,2,8,9,8,12,8,5,5,9,7,9,12,9,5,10,6,17,8,9,7,10,10,9,7,11,2,11,12,14,16,9,7,10,13,9,4,7,12,10,6,2,9,6,8,6,7,7,10,10,10,4,10,8,13,6,8,9,6,10,5,8,6,5,5,7,15,12,5,9,5,5,6,5,8,13,6,8,9,12,10,13,11,12,9,9,13,8,8.25
3.9,10,4,9,7,8,7,2,7,7,4,5,7,7,5,7,6,9,11,10,4,4,8,4,7,13,7,9,9,8,13,7,5,9,10,11,7,7,11,3,13,13,12,11,10,6,10,16,12,4,12,9,8,5,3,9,6,5,5,8,11,7,12,13,2,13,9,10,8,7,7,6,14,8,9,7,7,5,7,16,11,7,9,4,2,3,8,8,12,4,10,10,15,5,13,9,12,6,9,12,11,8.23
3.95,13,8,6,4,9,7,3,10,5,3,7,10,8,6,8,6,10,10,8,7,5,8,4,5,14,9,9,10,11,14,7,6,9,9,10,7,7,13,5,14,12,8,11,10,6,8,15,15,6,10,8,9,8,2,6,7,5,4,8,8,8,12,15,3,13,7,9,12,10,7,5,13,6,12,9,7,8,8,13,11,9,7,3,1,5,8,10,10,4,13,9,17,6,12,11,14,6,10,10,11,8.54
4,14,7,5,5,5,8,2,10,7,4,5,6,6,8,7,6,11,10,6,11,4,8,5,4,12,7,10,11,12,12,6,6,13,10,7,9,5,10,6,14,13,7,9,10,7,9,16,9,3,9,6,11,12,4,5,7,7,2,10,9,8,10,15,2,9,8,11,9,10,7,5,10,8,14,6,7,8,13,11,10,8,6,4,3,4,8,10,11,5,9,8,19,6,10,12,15,9,9,10,7,8.33
4.05,11,5,7,6,7,7,2,13,7,2,5,10,4,7,4,5,10,10,4,12,5,10,6,3,14,9,6,13,7,9,9,8,17,13,8,9,4,8,6,11,9,9,6,11,8,12,13,6,4,7,9,11,12,5,7,6,7,3,9,11,8,7,13,2,5,6,14,9,9,6,4,8,9,13,6,8,6,15,10,8,6,9,5,5,6,9,10,8,7,11,8,17,7,10,13,13,11,6,5,5,8.15
4.1,9,4,10,9,7,4,2,13,8,3,6,10,3,5,6,6,8,12,6,12,4,7,5,7,12,7,7,10,4,6,5,7,15,12,11,5,5,3,5,8,8,15,7,9,6,10,9,6,3,5,7,9,15,6,7,4,8,3,13,9,12,10,10,3,2,6,12,9,8,8,5,11,6,14,3,7,7,14,12,8,6,9,5,6,7,5,7,6,5,5,5,17,5,12,14,16,15,5,4,7,7.75
4.15,10,5,9,11,8,8,4,16,5,3,7,5,4,3,5,6,7,12,6,10,6,8,7,6,11,8,9,9,4,5,6,8,15,9,13,4,2,3,2,6,7,11,10,9,5,5,9,8,3,6,7,5,8,5,7,4,8,4,12,13,9,8,11,5,3,7,12,8,8,9,7,11,4,11,5,6,7,13,11,4,3,6,4,7,7,3,11,5,8,5,6,15,7,13,12,17,13,6,3,5,7.46
4.2,13,5,10,11,12,9,4,13,5,2,9,8,3,6,5,8,8,11,4,11,6,5,6,9,10,7,14,10,4,7,7,8,15,7,9,3,2,4,5,8,10,11,7,12,6,9,9,13,3,7,3,6,6,5,6,5,6,3,12,12,8,7,11,6,6,7,8,8,5,8,6,10,5,10,4,5,8,12,9,3,4,5,5,7,8,3,6,2,7,5,6,12,3,15,6,14,13,7,6,10,7.44
4.25,8,6,7,11,10,7,3,8,5,2,8,8,8,8,5,8,9,6,2,13,7,3,7,6,10,8,11,8,6,5,9,5,12,6,9,3,4,3,6,9,6,13,6,15,8,8,9,14,5,4,2,5,6,6,7,4,4,3,11,9,6,9,9,6,11,9,11,5,7,7,9,11,6,11,4,4,8,14,13,4,4,4,6,7,8,3,6,3,3,2,8,13,2,10,5,14,9,8,9,7,7.19
4.3,10,4,8,8,8,6,2,7,3,1,10,5,6,13,5,5,6,8,2,14,5,2,6,7,10,7,11,10,6,5,10,5,7,7,7,4,5,4,2,11,9,15,6,14,11,11,14,14,4,5,2,4,6,6,6,5,6,3,12,9,10,7,6,4,8,5,9,5,7,7,12,11,9,11,4,3,9,12,14,5,5,4,7,6,6,3,7,3,2,4,8,12,3,9,6,13,8,7,7,5,7.07
4.35,7,3,6,8,6,4,1,5,3,2,9,6,5,16,7,7,7,8,2,13,3,4,6,5,7,7,8,8,7,5,8,6,12,9,8,6,3,3,3,15,6,13,7,10,9,11,15,14,6,4,3,4,3,4,6,6,6,5,10,8,10,7,7,5,7,6,8,7,8,5,11,13,6,8,4,1,8,10,11,8,3,5,6,5,5,2,5,2,1,7,8,11,1,11,11,14,6,6,8,7,6.82
4.4,8,2,6,7,2,4,0,2,3,5,7,6,8,14,5,3,3,9,4,10,5,9,4,3,7,6,7,9,3,5,5,7,9,11,10,9,4,5,3,13,5,11,8,10,8,7,13,11,7,1,5,4,2,1,4,5,7,3,10,9,9,6,3,4,6,5,7,6,5,4,10,9,7,8,3,2,7,9,11,8,3,6,3,6,4,3,5,2,1,4,4,11,1,9,9,11,5,5,8,7,6.09
4.45,10,4,4,9,0,1,0,2,4,6,5,6,10,9,2,2,2,4,3,8,4,7,3,2,5,6,4,7,5,5,4,7,7,7,13,12,2,4,3,8,2,7,5,6,9,7,10,14,10,1,5,2,0,2,5,6,8,3,7,7,8,5,3,3,8,8,6,6,5,3,7,9,4,8,3,2,7,7,10,5,1,7,3,5,6,2,2,1,1,2,3,11,1,11,10,11,5,4,7,7,5.39
4.5,8,4,2,7,0,2,0,1,4,3,4,5,7,6,2,2,2,5,3,8,3,8,2,2,5,5,4,8,5,3,3,4,6,5,12,8,3,6,3,8,3,10,4,7,10,6,7,11,6,0,5,2,0,3,6,3,7,1,6,7,6,6,3,3,7,8,11,5,4,4,7,7,4,7,1,3,6,6,9,3,1,10,1,4,6,5,4,2,0,2,2,11,2,12,7,9,2,5,5,7,4.89
4.55,8,5,0,7,0,1,0,2,5,3,3,5,5,4,4,2,2,1,2,9,2,5,3,1,6,3,2,4,4,2,2,2,5,3,10,4,4,4,1,4,2,10,1,7,9,8,5,10,3,0,3,1,0,1,5,3,5,0,4,6,6,5,5,0,4,5,11,3,4,5,6,11,3,8,2,2,3,7,10,3,0,8,1,1,3,4,4,1,0,1,1,13,2,11,4,9,0,4,4,5,4.01
4.6,4,4,0,5,0,0,0,0,6,1,3,4,3,5,4,1,0,2,0,7,3,4,5,2,5,5,1,2,5,2,1,1,1,3,10,2,4,4,2,4,1,13,0,4,11,8,1,8,3,0,2,1,0,0,5,4,3,0,1,5,7,3,2,0,5,3,10,3,3,5,5,9,1,5,1,2,3,10,7,2,0,3,2,0,2,7,3,1,0,1,2,8,2,9,5,9,0,3,2,5,3.35
4.65,3,3,0,7,0,0,0,0,6,1,4,5,3,3,3,2,0,3,0,4,5,4,4,1,3,5,1,0,4,3,1,2,1,2,11,2,2,6,2,2,1,11,0,1,7,6,0,9,1,0,3,0,0,0,5,3,3,0,0,5,7,2,4,0,1,2,8,4,3,4,5,7,1,8,0,1,3,9,7,3,0,4,5,0,2,5,3,0,0,0,2,5,1,6,3,8,0,4,2,7,2.99
4.7,2,2,0,7,0,0,0,0,5,0,4,4,2,3,2,0,0,3,0,2,5,5,3,1,1,4,0,0,4,3,1,3,0,1,12,1,2,5,4,4,2,9,0,1,4,4,0,6,1,0,4,0,0,0,2,2,1,0,0,4,5,1,4,0,0,0,5,3,4,3,2,6,1,8,0,0,1,8,8,2,0,2,3,0,3,2,4,0,0,0,2,4,0,5,3,8,0,4,1,6,2.43
4.75,2,1,0,5,0,0,0,0,5,0,3,4,2,0,2,0,0,4,0,2,6,6,1,2,3,6,0,0,4,4,0,3,0,1,9,0,2,4,3,5,1,8,0,1,3,4,0,4,1,0,2,0,0,0,2,3,1,0,0,3,4,1,5,0,0,0,4,1,5,4,3,3,0,8,0,0,0,7,6,2,0,0,4,0,4,0,3,0,0,0,1,4,0,5,1,6,0,3,0,6,2.12
4.8,0,1,0,3,0,0,0,0,5,0,2,3,2,0,2,0,0,3,0,2,5,6,1,1,5,5,0,0,3,3,0,2,0,1,8,0,3,3,3,5,0,7,0,0,3,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,5,0,0,0,3,0,3,2,3,2,0,8,0,0,0,6,6,2,0,0,6,0,2,0,2,0,0,0,1,4,0,5,0,6,0,4,0,8,1.73
4.85,0,1,0,3,0,0,0,0,5,0,2,2,2,0,2,0,0,3,0,2,4,5,1,0,4,4,0,0,3,2,0,1,0,1,4,0,4,4,3,7,0,6,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,4,0,0,0,2,0,2,1,4,3,0,5,0,0,0,5,6,1,0,0,6,0,1,0,1,0,0,0,2,3,0,6,0,4,0,5,0,6,1.5
4.9,0,0,0,1,0,0,0,0,4,0,2,2,2,0,2,0,0,1,0,1,3,6,0,0,1,4,0,0,4,1,0,0,0,1,7,0,4,7,3,7,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,3,0,0,0,0,0,3,1,4,3,0,2,0,0,0,2,5,1,0,0,4,0,0,0,1,0,0,0,2,2,0,4,0,3,0,3,0,6,1.24
4.95,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,0,0,0,0,0,2,7,0,0,2,3,0,0,3,0,0,0,0,0,5,0,1,6,3,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,2,1,4,2,0,1,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,2,0,3,0,3,0.92
5,0,0,0,0,0,0,0,0,4,0,2,3,2,0,1,0,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,0,0,0,4,0,2,4,2,4,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,1,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0.75
5.05,0,0,0,0,0,0,0,0,3,0,2,3,2,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,2,0,0,0,0,0,3,0,2,2,3,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0.59
5.1,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.42
5.15,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28
5.2,0,0,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
5.25,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
5.3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
5.35,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
5.4,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14
5.45,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
5.5,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12
5.55,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09
5.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
5.65,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
5.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
5.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
