,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,4,12,10,5,4,13,9,16,15,12,12,6,10,5,10,14,8,18,5,13,12,11,6,9,9,11,12,10,7,10,10,7,11,8,8,11,7,14,3,7,11,11,10,10,11,10,7,9,12,13,9,12,4,7,7,15,11,8,6,9,6,19,9,4,5,12,12,7,11,13,5,10,10,14,4,12,13,11,9,11,4,9,17,10,12,10,9,11,13,11,10,11,7,7,2,12,11,14,8,8,9.69
3.2,6,11,12,7,7,15,9,11,17,12,9,9,8,7,10,10,5,15,7,9,14,13,7,8,12,8,10,8,11,10,11,8,10,9,6,13,10,13,6,8,9,12,8,11,8,9,6,6,9,13,8,8,3,8,4,12,9,9,10,11,5,20,7,5,4,13,10,6,5,10,6,10,8,13,6,14,14,11,12,11,6,8,16,10,11,12,10,11,13,9,11,12,5,5,2,11,5,10,12,10,9.43
3.25,8,12,11,9,12,14,7,11,15,12,9,12,10,8,9,6,5,16,5,12,12,16,6,8,10,5,7,9,12,12,11,9,11,10,7,12,11,8,7,9,10,13,9,13,10,10,9,7,13,13,7,2,1,9,6,10,9,10,10,13,6,21,8,5,4,10,6,6,5,9,4,7,7,12,7,11,12,9,8,12,8,9,10,15,8,13,11,11,13,8,8,11,5,5,5,12,4,10,8,7,9.29
3.3,8,14,9,13,8,10,6,9,12,12,7,12,11,9,5,4,5,17,9,10,14,15,7,8,10,3,7,10,10,9,10,8,12,11,8,12,19,8,9,5,8,15,10,13,12,11,10,10,12,15,6,5,3,8,9,10,10,8,10,11,10,17,8,8,4,11,5,7,4,8,3,8,7,9,9,10,11,7,9,13,8,10,8,17,7,8,11,8,10,12,11,11,6,4,9,10,3,11,9,9,9.31
3.35,6,15,7,10,9,10,7,8,11,8,8,10,11,10,2,7,5,18,8,10,9,11,7,7,7,6,9,8,10,7,6,4,13,7,9,14,17,10,13,8,11,13,11,12,19,9,14,12,14,14,8,9,4,9,9,12,9,6,7,11,5,10,10,7,4,11,8,5,8,12,2,8,7,10,8,11,12,10,9,13,10,8,6,13,11,7,12,8,9,11,12,14,7,6,6,7,6,12,8,8,9.26
3.4,7,12,5,6,4,10,8,10,11,7,8,8,11,12,5,13,6,19,6,12,9,13,4,10,8,11,10,7,11,7,8,4,16,5,8,8,15,11,9,13,11,7,10,11,19,7,13,13,10,13,6,11,5,9,7,10,8,6,6,10,1,13,13,5,4,11,11,5,12,12,3,7,10,7,7,10,13,14,7,10,6,7,7,10,13,3,11,8,9,12,13,19,10,11,7,7,9,12,8,9,9.25
3.45,6,10,8,5,5,8,8,9,12,10,7,12,13,10,9,15,7,15,7,11,10,13,2,9,6,14,7,8,9,8,8,4,16,11,9,8,13,9,8,16,12,11,12,9,17,11,10,12,9,8,7,7,6,7,8,7,6,7,10,9,3,14,11,7,6,8,14,3,11,11,3,7,10,9,6,9,12,13,6,10,5,8,9,8,12,5,5,7,12,11,13,15,7,10,5,8,10,12,9,8,9.12
3.5,8,9,5,6,7,8,6,8,17,14,6,9,11,8,13,14,10,12,8,11,7,9,7,8,7,12,6,10,4,10,7,5,11,12,4,11,10,8,7,14,10,10,13,11,11,13,9,14,10,10,2,9,3,11,8,7,7,4,8,10,6,14,7,7,6,10,11,5,10,6,4,4,10,10,7,10,12,9,2,9,8,8,10,9,11,4,5,8,13,10,11,16,5,9,5,8,9,11,10,10,8.78
3.55,6,7,7,9,9,10,7,8,15,14,6,10,10,8,15,12,9,12,7,10,6,7,7,6,9,10,5,10,5,10,8,5,12,11,6,9,10,8,5,16,6,11,10,13,11,17,7,13,13,11,2,8,1,10,10,5,8,4,7,7,8,11,5,7,5,4,7,3,10,8,6,5,8,14,4,10,12,9,4,11,11,4,9,10,8,7,5,4,11,10,12,18,5,10,3,5,9,10,10,8,8.5
3.6,12,8,6,12,7,5,6,6,12,15,8,12,12,10,14,10,7,13,4,12,5,8,9,6,9,8,6,9,2,9,7,2,13,9,7,11,9,7,4,11,8,13,10,11,9,16,7,11,12,12,5,13,4,9,8,6,8,2,9,6,10,12,5,9,3,5,6,2,7,10,5,8,8,12,2,13,12,8,7,7,15,5,8,5,8,10,11,4,13,13,11,16,5,12,5,8,8,11,6,9,8.55
3.65,11,6,5,9,9,3,6,5,15,15,9,12,13,9,8,8,8,10,2,10,7,8,7,4,6,12,8,11,5,13,6,2,12,7,6,7,14,8,5,8,8,9,11,12,11,13,6,11,9,14,8,13,5,11,8,7,7,2,9,7,12,11,3,8,3,8,10,4,7,8,5,9,7,12,1,11,9,5,8,10,14,5,7,4,10,9,13,4,14,12,12,14,7,14,4,10,8,14,7,7,8.5
3.7,9,8,3,8,6,4,7,5,13,13,9,9,10,9,7,9,10,11,2,11,8,7,8,2,7,12,9,7,6,10,7,5,13,12,5,7,10,5,7,7,6,10,6,12,11,12,3,7,10,9,9,12,7,5,11,10,2,3,8,5,6,14,4,6,2,9,14,6,6,8,7,8,8,13,1,12,16,2,8,8,12,4,7,5,12,8,10,10,15,10,12,12,9,11,6,9,5,14,8,5,8.17
3.75,10,8,2,7,7,9,7,4,13,13,6,8,11,8,11,9,12,11,5,9,11,8,4,4,7,12,7,6,8,10,8,11,14,10,5,7,12,2,9,8,5,9,4,11,10,10,1,6,11,8,11,12,7,6,9,7,4,5,12,6,9,12,4,8,4,6,13,5,11,6,6,6,8,13,3,12,14,3,6,7,9,3,8,8,14,11,7,10,8,9,12,13,6,8,8,8,6,12,8,5,8.16
3.8,8,8,2,9,11,9,5,5,13,11,10,12,7,7,8,8,13,7,4,4,7,5,6,6,9,10,4,9,4,8,7,9,10,10,7,5,13,5,7,8,5,12,4,7,10,10,3,7,13,8,11,9,6,8,4,5,6,7,8,7,12,11,7,8,6,5,13,8,9,4,7,6,2,13,6,10,15,6,3,7,8,3,7,8,16,11,4,13,8,8,13,15,7,6,7,9,6,13,10,7,7.97
3.85,11,8,6,9,13,6,3,4,17,11,9,9,7,4,10,6,12,5,5,4,6,7,9,7,8,11,4,12,6,5,9,9,9,7,11,9,13,8,4,7,6,11,3,8,11,7,5,8,12,8,11,5,4,10,2,5,9,4,11,9,9,11,8,10,8,2,8,6,9,7,8,8,2,13,6,13,11,7,8,6,8,3,9,7,11,12,3,6,8,11,13,12,8,2,9,8,5,14,9,9,7.96
3.9,10,8,7,8,8,4,4,4,13,13,9,10,11,6,8,6,12,6,7,8,9,7,9,7,8,8,3,10,5,3,9,7,14,6,10,7,12,7,2,5,7,9,3,7,10,6,10,8,12,8,10,3,3,12,5,3,12,5,10,8,9,11,6,8,12,6,6,6,9,8,8,9,2,11,8,17,12,12,12,8,9,2,7,6,12,13,5,5,6,13,13,9,7,2,14,5,5,12,8,7,8.01
3.95,12,7,9,8,8,5,3,3,13,11,13,8,11,8,7,5,12,8,7,12,13,4,9,5,7,8,4,7,5,5,10,9,14,7,9,8,11,6,3,6,5,9,5,5,9,7,9,6,8,5,14,3,4,11,2,6,14,4,9,7,8,10,6,9,11,10,8,8,9,9,7,10,5,14,7,14,13,13,13,8,9,6,5,5,11,12,9,3,9,12,11,12,4,2,13,4,7,11,5,7,8.11
4,11,4,6,6,5,6,3,5,12,10,7,9,11,13,6,7,11,8,9,12,13,6,11,5,6,4,4,6,6,8,4,9,15,7,7,9,11,4,5,10,4,7,5,2,9,6,9,5,10,4,15,4,8,9,2,8,7,5,9,10,12,12,6,8,7,13,8,9,9,7,9,9,7,11,5,14,12,9,12,7,8,4,5,4,6,7,7,7,7,13,12,9,3,8,11,4,9,9,4,5,7.77
4.05,11,6,9,6,7,9,3,7,12,5,7,8,9,14,8,10,7,7,6,11,13,8,11,6,5,7,3,8,8,10,2,10,14,5,6,10,13,5,4,10,4,7,6,5,10,8,11,6,10,3,15,5,11,10,3,10,4,5,11,7,8,11,8,9,11,10,6,7,10,7,9,9,5,13,6,11,11,6,7,7,6,4,6,8,3,5,8,9,7,12,6,10,3,9,11,6,9,9,9,4,7.86
4.1,7,7,11,8,8,12,5,10,12,7,6,7,7,10,10,9,8,7,5,10,8,11,6,10,10,7,2,7,7,12,2,8,11,5,8,8,13,7,2,6,2,8,8,7,10,10,9,5,8,4,16,5,9,9,1,7,6,7,13,6,4,12,12,10,10,5,8,8,8,6,8,6,6,11,9,10,10,6,6,8,8,2,4,9,2,6,8,9,6,12,8,13,5,10,11,7,8,8,7,3,7.75
4.15,4,8,9,11,8,14,5,8,13,7,3,6,8,11,13,8,9,6,5,13,11,9,5,12,8,7,2,12,7,12,2,6,13,7,7,11,11,5,6,9,3,10,10,10,6,8,8,6,5,4,13,5,6,9,1,6,2,7,14,4,6,11,12,13,9,4,9,4,7,6,9,8,7,12,8,7,8,9,5,7,8,4,8,7,2,6,10,9,7,12,10,14,6,9,15,4,10,7,7,5,7.89
4.2,3,11,9,8,5,14,9,9,14,6,3,7,6,8,11,9,8,8,8,12,9,13,7,14,9,7,2,8,3,10,4,6,12,5,7,10,8,6,5,5,5,9,6,8,5,5,11,7,8,1,15,5,6,10,1,7,2,4,14,4,9,10,12,8,7,2,8,5,6,4,8,8,7,10,6,8,8,7,7,11,11,4,5,3,2,7,8,8,7,9,12,12,8,7,14,4,9,5,13,7,7.57
4.25,4,12,8,8,1,9,11,6,15,4,4,7,7,6,11,7,7,7,5,12,10,12,6,11,7,8,5,9,4,8,4,7,10,7,9,9,7,5,7,6,6,7,9,7,4,7,12,4,5,1,12,4,5,9,3,9,3,1,11,5,11,12,11,5,6,2,8,4,5,3,8,10,8,11,6,5,11,5,6,9,11,5,4,2,4,7,9,7,11,14,8,10,7,6,18,4,7,8,11,6,7.31
4.3,3,11,11,8,1,8,12,7,16,4,3,6,6,6,12,7,6,10,9,15,9,12,5,10,5,10,7,6,5,7,3,9,10,4,7,8,5,6,8,7,6,11,11,4,5,10,9,2,3,2,9,7,10,13,3,12,1,3,10,6,9,10,14,5,5,1,4,5,7,1,6,8,6,12,4,5,13,5,7,7,8,5,5,3,6,2,1,7,13,14,7,10,6,8,10,7,5,8,13,4,7.17
4.35,3,14,11,4,1,4,10,9,14,4,2,7,7,7,14,8,8,10,6,13,8,11,3,9,5,8,6,6,7,4,4,11,10,6,7,5,2,7,9,9,6,10,12,7,6,9,11,6,3,4,4,5,13,16,4,10,1,2,11,6,7,6,11,7,8,0,5,4,8,2,9,6,5,14,4,3,12,4,5,9,7,5,5,3,7,1,1,6,10,13,7,9,7,9,8,9,5,8,11,4,7.03
4.4,3,10,10,4,3,5,13,10,11,3,2,5,8,8,11,5,10,7,6,7,7,15,3,6,4,6,6,8,7,2,5,12,8,8,8,3,3,7,11,8,7,9,14,7,6,10,11,7,4,6,4,6,12,14,3,7,1,4,13,4,7,4,11,9,5,1,4,5,8,5,8,5,5,10,5,4,8,3,5,9,9,6,7,5,9,1,3,8,7,12,6,8,5,9,11,8,4,7,11,3,6.87
4.45,3,7,4,8,3,5,14,8,8,3,3,5,10,13,11,3,8,5,4,12,8,12,1,7,4,6,4,10,7,2,8,12,7,10,12,3,1,7,11,4,5,9,13,9,3,8,11,7,2,8,4,7,8,12,2,8,5,5,17,3,8,5,11,7,5,1,3,4,9,6,5,8,2,6,6,5,7,2,5,6,8,5,5,4,9,3,3,3,9,12,5,9,4,9,11,7,6,7,12,6,6.67
4.5,2,5,4,7,5,4,16,5,9,5,4,4,7,16,8,2,12,3,6,13,7,12,2,5,4,6,3,13,4,2,7,13,6,14,15,2,2,7,9,6,7,8,12,9,6,8,13,8,4,5,5,6,7,13,2,10,5,4,14,4,8,10,11,7,3,2,4,5,8,6,4,9,6,5,5,5,6,3,8,5,12,5,7,4,8,6,1,3,6,12,5,12,4,5,10,4,6,5,11,8,6.8
4.55,1,5,6,4,2,5,12,6,6,6,4,3,2,16,7,2,9,1,6,16,8,12,1,5,6,9,4,11,4,4,5,11,7,11,13,5,4,7,11,6,8,9,11,7,6,9,12,9,6,7,7,5,3,14,3,8,4,2,8,4,9,12,8,10,3,3,5,8,11,6,6,9,8,7,5,9,4,4,9,3,12,4,1,3,7,4,1,3,6,13,5,12,6,6,10,3,5,4,8,12,6.69
4.6,1,5,6,3,2,6,12,7,7,6,4,5,1,12,8,1,9,1,5,12,8,9,3,2,7,7,5,11,7,4,4,11,9,10,10,5,4,7,11,6,11,8,7,8,7,9,10,6,5,7,8,6,3,8,1,9,4,4,8,6,8,11,8,8,2,4,8,11,11,6,4,8,9,5,4,10,3,4,8,5,11,3,3,4,8,4,0,4,6,13,4,10,6,8,11,3,6,3,8,7,6.47
4.65,2,5,7,4,3,5,11,11,5,4,7,5,2,10,8,4,5,3,5,11,5,8,6,2,6,6,6,8,6,5,7,12,8,11,7,6,5,7,13,6,9,10,6,6,10,9,4,5,8,7,5,6,4,7,4,10,4,6,9,4,7,6,5,9,5,6,5,8,10,4,6,4,9,3,1,6,2,3,6,4,9,3,3,6,6,2,0,3,7,8,5,7,6,7,9,6,9,2,6,5,6.08
4.7,4,5,7,3,5,4,6,8,5,4,7,5,4,10,8,5,4,4,3,10,6,8,7,2,5,4,7,9,4,5,5,13,10,7,8,8,10,8,14,5,7,8,4,7,7,12,5,6,12,12,5,4,7,7,5,8,4,3,8,3,6,7,3,6,7,7,2,5,9,3,6,4,6,2,4,7,3,1,7,4,10,2,4,4,8,2,0,4,10,5,5,4,5,4,8,5,11,1,6,4,5.91
4.75,6,6,3,5,4,2,10,8,4,2,5,2,6,11,8,6,5,6,2,9,4,4,6,2,4,6,6,3,1,7,6,10,8,7,8,8,9,9,13,5,8,7,8,7,4,12,5,6,10,7,4,3,9,6,4,10,4,4,9,3,6,6,5,7,8,5,4,5,7,3,3,2,5,3,5,6,4,5,4,8,10,3,4,4,4,3,0,3,12,4,3,3,8,3,5,4,8,1,8,1,5.58
4.8,6,3,3,3,5,4,9,5,3,5,4,2,5,10,8,8,3,6,2,8,1,2,5,7,5,5,7,3,1,8,4,8,11,7,10,9,9,10,10,4,8,6,8,8,3,8,6,5,3,10,2,6,7,6,4,9,6,5,6,3,5,8,5,8,7,4,3,4,7,1,2,2,4,3,4,10,2,1,2,8,11,3,5,2,4,4,0,4,12,6,4,3,6,5,5,4,4,2,3,0,5.24
4.85,2,0,3,4,4,6,13,6,3,6,3,1,5,10,7,7,3,5,1,4,1,1,3,6,5,6,4,1,0,6,2,5,8,6,8,4,8,7,10,2,7,7,8,7,2,11,4,5,2,7,2,4,5,8,3,8,8,4,4,2,5,10,2,10,6,5,3,6,8,2,4,1,2,3,1,11,2,1,2,6,8,1,1,3,5,6,0,4,12,5,4,3,5,6,7,2,2,0,4,0,4.62
4.9,4,0,3,4,3,4,12,3,3,6,3,0,6,8,6,4,1,3,0,5,1,0,2,7,4,4,3,1,0,6,1,4,10,4,8,3,6,3,10,1,4,5,3,8,0,13,5,3,2,6,1,5,4,7,4,6,8,3,1,3,6,5,2,11,4,5,6,7,4,2,4,1,2,3,2,5,4,2,3,4,5,0,0,6,3,5,0,4,13,6,5,5,6,9,5,1,4,0,3,0,4.09
4.95,1,0,2,5,1,4,8,3,2,4,1,0,5,5,6,2,0,5,0,3,1,0,1,5,3,2,1,1,0,4,0,4,9,3,7,4,6,3,9,0,5,4,4,8,0,12,7,5,2,7,0,3,6,5,4,6,7,1,0,1,5,10,1,10,4,8,6,7,2,1,4,0,1,1,1,4,3,2,3,3,3,0,0,6,2,4,0,1,13,6,5,4,4,7,3,0,2,0,0,0,3.43
5,2,0,3,3,1,4,6,1,0,7,1,0,3,5,6,2,0,6,0,2,1,0,2,3,5,2,0,0,0,1,0,2,11,2,3,3,6,2,11,0,4,3,1,7,0,6,2,4,2,7,0,2,6,4,2,5,4,1,0,1,7,7,1,5,3,5,6,4,1,0,1,0,0,2,0,2,4,2,2,4,2,0,0,7,4,4,0,2,13,6,6,3,2,8,4,0,1,0,0,0,2.85
5.05,1,0,1,3,0,4,5,3,0,6,0,0,3,4,4,1,0,4,0,2,0,0,1,4,4,3,0,0,0,0,0,2,12,1,4,1,3,2,10,0,3,1,1,9,0,7,0,3,1,10,0,1,7,5,1,2,3,0,0,0,4,7,0,5,3,2,3,4,0,0,1,0,0,2,0,2,2,2,1,4,1,0,0,2,4,4,0,1,10,4,8,3,1,10,2,0,0,0,0,0,2.34
5.1,1,0,0,2,0,4,4,4,0,10,0,0,2,0,2,1,0,4,0,1,0,0,0,2,3,4,0,0,0,0,0,2,9,1,3,0,2,3,9,0,2,1,0,6,0,8,0,0,1,7,0,1,9,4,1,3,3,0,0,0,3,9,0,3,2,2,1,3,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,3,0,2,0,0,9,2,9,2,1,8,2,0,0,0,0,0,1.87
5.15,1,0,0,2,0,3,4,3,0,7,0,0,2,0,3,0,0,3,0,0,0,0,0,1,2,3,0,0,0,0,0,2,6,2,3,0,1,2,9,0,1,0,0,5,0,7,0,0,1,6,0,1,6,5,1,3,4,0,0,0,2,8,0,2,0,2,0,4,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2,0,0,7,0,9,1,0,4,2,0,0,0,0,0,1.47
5.2,0,0,0,0,0,2,4,2,0,4,0,0,1,0,3,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,2,5,0,2,0,1,2,5,0,0,0,0,5,0,4,0,0,1,5,0,0,4,4,0,2,5,0,0,0,1,6,0,2,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,5,0,6,0,0,3,2,0,0,0,0,0,1.06
5.25,0,0,0,0,0,1,5,2,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,4,0,2,0,0,1,1,0,0,0,0,6,0,4,0,0,1,3,0,0,1,5,0,0,3,0,0,0,1,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0.7
5.3,0,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,9,0,3,0,0,1,3,0,0,1,4,0,0,4,0,0,0,0,3,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.58
5.35,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,8,0,2,0,0,1,2,0,0,0,3,0,0,4,0,0,0,0,3,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.47
5.4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,4,0,0,3,0,0,0,0,3,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.4
5.45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.31
5.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.27
5.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.2
5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.16
5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.1
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1
5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.07
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.06
5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.05
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.04
5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.04
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
