,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,5,16,17,16,19,14,12,12,10,24,16,9,19,5,11,16,21,10,12,12,7,10,13,14,9,11,8,10,13,14,6,18,8,15,12,9,9,12,16,6,10,9,12,22,11,8,6,13,15,11,14,17,10,11,12,11,13,22,14,8,9,24,18,15,19,14,14,22,14,10,20,11,15,23,19,5,10,17,12,13,18,16,13,14,20,20,15,15,8,15,19,10,9,18,14,10,15,15,10,10,13.33
3.2,6,11,13,13,15,14,12,8,10,18,18,10,18,3,9,16,25,10,14,13,5,8,10,13,9,9,11,6,11,15,8,16,8,14,5,10,11,7,16,7,11,8,8,20,11,7,4,11,16,10,11,12,8,16,12,16,17,20,15,8,10,22,15,12,13,13,17,20,11,11,16,9,13,15,16,6,10,18,11,12,16,14,15,14,16,20,13,12,16,10,18,8,13,15,13,11,11,14,9,8,12.32
3.25,7,10,12,15,16,15,10,9,9,22,16,11,17,3,6,17,26,14,13,11,8,8,12,11,8,12,13,4,12,15,11,16,9,8,3,7,13,4,18,7,12,8,8,16,10,6,3,12,13,6,14,8,10,17,11,20,18,18,18,8,9,20,11,16,11,10,18,20,14,10,20,9,12,13,16,5,12,13,14,9,16,14,19,12,20,20,10,14,18,9,14,9,14,12,16,9,8,16,8,9,12.23
3.3,9,9,15,14,15,15,9,8,7,18,14,8,14,5,7,15,24,13,13,14,11,6,13,11,4,14,9,4,9,13,5,16,10,7,1,8,14,3,16,6,13,6,5,18,15,6,2,9,13,5,13,11,6,14,9,17,17,16,16,8,12,20,9,16,10,13,11,25,12,7,22,7,14,11,14,6,13,20,19,9,18,14,18,14,16,18,7,11,15,6,11,7,6,14,14,6,5,14,5,12,11.46
3.35,9,10,19,12,15,12,8,7,8,19,15,8,15,4,6,14,19,15,9,11,9,5,10,10,1,17,10,3,11,11,6,13,11,6,0,8,12,2,15,6,10,4,6,20,16,6,2,12,13,3,14,11,6,11,8,13,15,13,16,5,12,20,9,15,13,10,11,23,13,7,24,7,13,9,15,6,16,20,17,10,14,10,16,9,14,16,4,6,15,7,9,5,3,16,13,8,2,12,5,9,10.68
3.4,10,10,16,9,8,14,4,6,9,13,15,7,18,5,5,13,16,15,10,10,7,4,8,9,0,18,9,4,10,8,6,11,9,6,0,9,11,2,12,4,8,3,5,19,15,4,2,9,9,4,12,6,5,10,7,14,12,15,15,6,10,19,8,13,14,8,12,18,10,5,20,8,13,7,14,8,15,20,13,13,15,7,16,11,9,14,5,7,12,6,12,7,4,11,11,6,3,12,7,9,9.72
3.45,8,8,19,5,8,13,5,6,8,16,15,8,15,4,6,8,17,10,9,8,8,3,8,7,0,20,10,6,13,8,5,15,7,9,0,7,11,3,8,2,7,4,8,21,15,4,1,9,10,6,12,7,8,12,7,10,10,13,18,7,12,16,6,14,11,7,14,11,8,5,17,6,9,8,13,10,15,21,10,11,12,5,13,8,7,9,7,7,10,6,14,7,1,9,9,6,1,10,8,11,9.19
3.5,6,7,19,7,10,11,3,5,6,16,9,11,19,4,7,5,17,13,9,5,3,2,7,11,0,16,8,6,10,7,5,16,6,7,0,5,11,3,9,2,6,4,8,17,16,4,0,9,9,5,15,6,5,10,5,7,10,11,15,8,10,18,5,16,9,7,13,9,3,4,18,4,7,4,11,6,13,15,8,12,11,5,8,4,7,9,7,7,11,6,13,9,0,8,12,4,1,10,6,9,8.32
3.55,6,7,18,7,11,12,4,4,6,18,9,10,17,4,6,5,18,8,5,2,5,2,5,11,0,19,7,7,7,10,7,15,6,7,0,5,11,2,10,3,4,7,7,13,14,4,0,6,9,6,12,8,5,9,5,7,9,9,15,9,10,18,6,18,5,7,14,5,2,4,18,4,8,3,10,7,10,14,8,10,10,5,7,5,10,12,8,4,13,7,14,7,0,7,14,2,0,10,6,10,8.06
3.6,3,10,16,6,9,11,5,3,4,15,8,9,17,4,4,5,18,6,7,3,4,1,3,11,0,15,5,7,8,9,8,13,7,6,0,5,11,3,9,3,3,7,6,10,10,5,0,6,11,5,11,10,5,7,6,5,7,5,16,9,6,16,6,16,5,6,11,6,2,4,15,2,9,2,7,5,7,11,7,8,8,6,7,5,9,9,6,3,12,8,13,7,0,9,11,3,0,12,6,13,7.33
3.65,3,11,17,8,9,9,6,2,5,14,10,9,12,2,3,6,13,5,6,2,8,0,3,11,0,15,5,5,8,8,7,11,10,6,0,2,14,4,11,4,4,8,5,11,10,7,0,5,10,5,8,8,3,6,6,3,4,5,11,9,4,17,7,9,7,4,10,2,0,4,14,3,10,0,8,5,7,11,10,8,12,3,11,4,4,11,3,2,11,10,12,7,0,7,8,4,0,5,6,13,6.85
3.7,2,9,14,7,8,5,6,0,5,14,10,8,9,0,2,6,9,3,8,2,4,0,2,11,0,13,4,5,7,6,6,12,9,7,0,2,13,8,9,3,4,7,2,8,8,9,0,7,10,4,7,6,2,9,5,4,2,7,10,6,5,19,9,8,4,4,7,4,0,6,14,2,12,0,3,6,5,10,7,7,10,4,11,4,1,8,4,3,9,9,8,5,0,8,4,3,0,6,6,12,6.12
3.75,1,8,10,7,7,4,4,0,6,14,9,5,7,0,3,9,8,3,8,0,4,0,2,10,0,12,5,4,5,9,4,12,7,8,0,2,11,5,8,4,5,5,4,10,7,10,0,11,10,5,7,5,1,9,7,5,2,6,7,5,3,18,6,9,2,5,5,2,0,5,13,1,11,0,3,5,5,9,8,8,9,4,10,3,0,8,3,3,9,7,4,5,0,6,3,1,0,7,5,13,5.64
3.8,0,5,12,6,7,5,7,0,4,12,10,8,8,0,2,8,6,2,6,0,3,0,2,7,0,13,4,6,4,7,3,9,8,8,0,2,9,2,9,2,4,4,3,10,7,9,0,12,11,4,4,4,0,11,8,7,2,3,10,4,3,18,6,11,2,6,7,3,0,4,15,1,13,0,3,7,4,8,7,7,9,4,9,3,0,6,5,2,5,5,6,4,0,6,3,1,0,6,2,9,5.33
3.85,0,3,9,8,5,3,6,0,5,11,7,6,5,0,1,10,3,2,7,0,3,0,2,6,0,11,3,5,4,6,2,8,10,6,0,1,9,1,11,2,5,4,4,8,8,7,0,7,9,6,3,3,0,11,7,4,1,2,10,0,2,17,7,11,2,7,7,2,0,5,11,2,13,0,2,7,6,4,8,4,10,5,8,0,0,8,4,1,3,6,5,4,0,5,3,1,0,3,2,9,4.74
3.9,0,4,6,7,5,3,3,0,6,12,9,6,3,0,1,7,2,1,5,0,5,0,3,5,0,12,2,4,4,8,1,7,9,8,0,1,7,0,11,3,5,4,2,8,6,7,0,6,8,7,1,3,0,9,4,4,2,2,8,0,1,14,7,11,2,6,7,1,0,5,5,1,14,0,1,7,6,5,7,5,9,4,6,0,0,7,6,0,2,4,6,5,0,4,4,0,0,2,3,8,4.31
3.95,0,4,7,7,4,1,3,0,7,14,10,6,2,0,0,8,2,0,5,0,7,0,4,6,0,11,2,3,2,9,0,5,10,8,0,0,8,0,14,2,6,5,1,6,6,4,0,6,7,6,0,1,0,4,2,0,1,0,4,0,0,14,6,12,2,4,7,0,0,5,4,2,12,0,1,7,7,3,7,6,9,7,7,0,0,6,8,0,4,5,6,6,0,3,3,0,0,1,4,7,4.05
4,0,5,4,6,8,1,2,0,7,15,11,7,2,0,0,7,2,0,4,0,7,0,6,7,0,10,3,2,1,10,0,5,7,8,0,0,8,0,15,3,6,3,1,8,6,3,0,2,8,5,0,1,0,5,1,0,0,0,3,0,0,10,4,13,3,5,8,0,0,6,5,3,11,0,1,7,7,1,7,6,7,3,7,0,0,7,6,0,5,3,6,8,0,4,3,0,0,1,5,5,3.92
4.05,0,4,4,2,7,1,0,0,8,12,9,7,2,0,0,7,2,0,4,0,8,0,7,6,0,10,2,3,0,9,0,4,7,7,0,0,5,0,10,4,7,5,0,8,8,4,0,1,7,6,0,2,0,2,1,0,0,0,3,0,0,9,3,11,2,4,9,0,0,5,4,1,12,0,1,6,9,0,7,6,7,4,8,0,0,5,6,0,6,4,3,6,0,3,2,0,0,1,7,2,3.58
4.1,0,4,3,1,7,1,0,0,9,10,9,6,2,0,0,6,2,0,2,0,5,0,8,5,0,8,2,2,0,7,0,2,7,5,0,0,5,0,10,2,7,4,0,8,5,5,0,0,8,3,0,2,0,2,0,0,0,0,3,0,0,11,3,9,0,4,9,0,0,6,4,1,11,0,1,6,8,0,8,5,7,3,6,0,0,2,5,0,6,3,0,3,0,3,2,0,0,1,8,1,3.13
4.15,0,1,6,0,7,1,0,0,7,10,6,7,2,0,0,6,3,0,2,0,5,0,6,4,0,9,2,0,0,8,0,1,6,7,0,0,1,0,9,1,10,3,0,9,3,5,0,0,7,4,0,0,0,0,0,0,0,0,5,0,0,9,3,14,0,4,7,0,0,6,4,1,10,0,1,6,9,0,8,2,8,3,6,0,0,2,7,0,3,2,0,1,0,2,2,0,0,1,7,0,2.91
4.2,0,2,7,0,8,1,0,0,9,6,7,7,2,0,0,6,4,0,4,0,6,0,4,5,0,7,2,0,0,6,0,1,6,9,0,0,0,0,10,1,9,4,0,5,2,7,0,0,7,4,0,0,0,0,0,0,0,0,1,0,0,6,5,14,0,6,7,0,0,7,4,0,9,0,1,4,9,0,7,3,9,2,5,0,0,1,3,0,3,2,0,1,0,2,1,0,0,1,6,0,2.77
4.25,0,0,5,0,8,1,0,0,8,7,5,7,2,0,0,7,2,0,4,0,4,0,4,4,0,9,3,0,0,5,0,0,5,8,0,0,0,0,13,0,7,4,0,6,1,8,0,0,8,3,0,0,0,0,0,0,0,0,1,0,0,6,3,16,0,5,7,0,0,6,5,0,7,0,1,4,9,0,8,1,8,3,4,0,0,1,2,0,3,1,0,1,0,2,1,0,0,2,6,0,2.61
4.3,0,0,4,0,6,1,0,0,7,8,3,7,3,0,0,8,2,0,3,0,2,0,3,4,0,8,3,0,0,4,0,0,4,10,0,0,0,0,11,0,8,4,0,6,0,6,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,8,2,12,0,3,5,0,0,5,6,0,7,0,1,5,9,0,9,0,9,5,4,0,0,1,2,0,1,1,0,1,0,2,0,0,0,1,8,0,2.43
4.35,0,0,4,0,7,1,0,0,8,7,3,6,3,0,0,8,2,0,4,0,3,0,2,5,0,9,3,0,0,3,0,0,4,8,0,0,0,0,11,0,9,4,0,8,0,7,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,4,6,0,0,5,3,0,7,0,1,6,10,0,10,0,11,5,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,9,0,2.45
4.4,0,0,4,0,7,1,0,0,5,6,1,7,1,0,0,7,3,0,4,0,1,0,3,3,0,9,2,0,0,3,0,0,4,8,0,0,0,0,8,0,7,5,0,8,0,9,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,3,4,0,0,4,4,0,7,0,1,5,11,0,10,0,10,5,4,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,8,0,2.23
4.45,0,0,4,0,10,0,0,0,3,5,0,8,0,0,0,9,2,0,2,0,1,0,2,2,0,7,2,0,0,4,0,0,3,7,0,0,0,0,9,0,6,4,0,9,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,4,4,0,0,5,3,0,5,0,1,4,8,0,10,0,8,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,0,1.97
4.5,0,0,3,0,9,0,0,0,3,7,0,9,0,0,0,7,1,0,1,0,0,0,2,1,0,8,1,0,0,3,0,0,4,10,0,0,0,0,11,0,7,3,0,6,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,5,2,0,0,5,2,0,4,0,1,5,6,0,13,0,8,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1.89
4.55,0,0,3,0,8,0,0,0,3,5,0,7,0,0,0,7,2,0,1,0,0,0,3,1,0,4,1,0,0,4,0,0,3,10,0,0,0,0,11,0,7,3,0,4,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,5,1,0,0,3,1,0,2,0,1,2,6,0,8,0,6,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1.57
4.6,0,0,4,0,8,0,0,0,3,5,0,9,0,0,0,8,0,0,1,0,0,0,1,0,0,4,1,0,0,4,0,0,4,10,0,0,0,0,9,0,6,4,0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,2,0,0,5,1,0,0,0,1,3,7,0,12,0,7,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1.57
4.65,0,0,3,0,7,0,0,0,3,4,0,8,0,0,0,10,0,0,0,0,0,0,1,0,0,8,1,0,0,4,0,0,4,9,0,0,0,0,7,0,7,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,1,0,0,2,1,0,0,0,1,2,7,0,15,0,5,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1.49
4.7,0,0,4,0,8,0,0,0,2,4,0,7,0,0,0,13,0,0,0,0,0,0,1,0,0,10,0,0,0,5,0,0,4,7,0,0,0,0,6,0,7,5,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,5,1,0,0,3,1,0,0,0,1,2,7,0,18,0,6,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1.51
4.75,0,0,4,0,8,0,0,0,2,5,0,7,0,0,0,14,0,0,0,0,0,0,1,0,0,13,0,0,0,3,0,0,4,7,0,0,0,0,6,0,9,5,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,0,1,2,5,0,15,0,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1.46
4.8,0,0,5,0,8,0,0,0,2,5,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,4,7,0,0,0,0,5,0,8,6,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,0,1,2,6,0,12,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1.41
4.85,0,0,3,0,6,0,0,0,2,6,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,4,7,0,0,0,0,5,0,8,5,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,1,2,3,0,10,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1.21
4.9,0,0,3,0,6,0,0,0,2,4,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,10,0,0,0,0,6,0,9,4,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,2,4,0,6,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.16
4.95,0,0,4,0,6,0,0,0,1,3,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,9,0,0,0,0,5,0,8,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,1,2,4,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.08
5,0,0,4,0,7,0,0,0,1,2,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,7,0,0,0,0,5,0,9,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,2,4,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.99
5.05,0,0,5,0,7,0,0,0,0,2,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,6,0,0,0,0,5,0,9,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.88
5.1,0,0,8,0,8,0,0,0,0,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,5,0,5,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.9
5.15,0,0,8,0,10,0,0,0,0,2,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,5,0,5,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.88
5.2,0,0,6,0,9,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.86
5.25,0,0,2,0,9,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,4,0,5,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.74
5.3,0,0,2,0,10,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,3,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.83
5.35,0,0,3,0,11,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,4,0,7,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.86
5.4,0,0,5,0,12,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,4,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.84
5.45,0,0,4,0,9,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,7,0,8,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.85
5.5,0,0,3,0,9,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,7,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8
5.55,0,0,2,0,11,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,8,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.73
5.6,0,0,2,0,12,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,8,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.72
5.65,0,0,2,0,15,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,8,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.71
5.7,0,0,2,0,13,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,8,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.67
5.75,0,0,2,0,12,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.6
5.8,0,0,3,0,12,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,8,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.55
5.85,0,0,4,0,14,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,7,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.55
5.9,0,0,2,0,15,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46
5.95,0,0,2,0,14,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42
6,0,0,1,0,12,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38
6.05,0,0,1,0,11,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36
6.1,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39
6.15,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39
6.2,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
6.25,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
6.3,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19
6.35,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16
